scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,min_zoom,ne_id
7,20,3,Populated place,Regensburg,,,0,Regensburg,0,0,,0,0,Germany,DEU,Germany,DEU,Bayern,DE,,49.0204044791,12.1200247789,0,0,,164359,129151,155365,9,9,2849483,,Regensburg,1,0,6.1,1159140621
7,20,3,Populated place,Rosenheim,,,0,Rosenheim,0,0,,0,0,Germany,DEU,Germany,DEU,Bayern,DE,,47.8503466991,12.133305622,0,0,,92809,60167,92071,8,8,2844988,,Rosenheim,1,0,6.7,1159140625
7,20,3,Populated place,Hof,,,0,Hof,0,0,,0,0,Germany,DEU,Germany,DEU,Bayern,DE,,50.3170436799,11.9166780178,0,0,,56153,49239,53749,8,7,2902768,,Hof,1,0,6.1,1159140631
7,20,3,Populated place,Würzburg,,,0,Wurzburg,0,0,,0,0,Germany,DEU,Germany,DEU,Bayern,DE,,49.8004343863,9.95002803411,0,0,,168561,133731,162800,9,9,2805615,,Wurzburg,1,0,6.1,1159140635
7,20,3,Populated place,Ingolstadt,,,0,Ingolstadt,0,0,,0,0,Germany,DEU,Germany,DEU,Bayern,DE,,48.7704197378,11.4499881578,0,0,,163325,120658,120131,9,9,2895992,,Ingolstadt,1,0,6.7,1159140639
7,20,8,Populated place,Pula,,,0,Pula,0,0,,0,0,Croatia,HRV,Croatia,HRV,Istarska,HR,,44.8687199087,13.8480846747,0,0,,61599,59078,61190,8,8,3192224,,Pula,1,0,6.7,1159140643
7,20,7,Populated place,Jihlava,,,0,Jihlava,0,0,,0,0,Czech Republic,CZE,Czech Republic,CZE,Kraj Vysocina,CZ,,49.4003812857,15.5833275947,0,0,,53921,50100,53364,8,8,3074199,,Jihlava,1,0,6.7,1159140653
7,20,7,Populated place,Zlín,,,0,Zlin,0,0,,0,0,Czech Republic,CZE,Czech Republic,CZE,Kraj Vysocina,CZ,,49.2304174999,17.6500231513,0,0,,124610,79177,87047,9,8,3061369,,Zlin,1,0,6.7,1159140657
7,20,7,Admin-1 capital,Brno,,,0,Brno,0,0,,0,0,Czech Republic,CZE,Czech Republic,CZE,Kraj Vysocina,CZ,,49.2003934927,16.609983275,0,0,,388277,369559,380022,10,10,3078610,,Brno,1,5,6.1,1159140661
7,20,7,Populated place,Pardubice,,,0,Pardubice,0,0,,0,0,Czech Republic,CZE,Czech Republic,CZE,Královéhradecký,CZ,,50.0404197378,15.7600093167,0,0,,107064,88741,103188,9,8,3068582,,Pardubice,1,0,6.7,1159140667
7,20,3,Populated place,Cottbus,,,0,Cottbus,0,0,,0,0,Germany,DEU,Germany,DEU,Brandenburg,DE,,51.7704174999,14.3299674059,0,0,,105067,84754,101761,9,8,2939811,,Cottbus,1,0,6.7,1159140671
7,20,3,Admin-1 capital,Potsdam,,,0,Potsdam,0,0,,0,0,Germany,DEU,Germany,DEU,Brandenburg,DE,,52.400404886,13.0699926337,0,0,,218095,145292,416773,10,9,2852458,,Potsdam,1,5,6.7,1159140675
7,20,3,Admin-1 capital,Magdeburg,,,0,Magdeburg,0,0,,0,0,Germany,DEU,Germany,DEU,Sachsen-Anhalt,DE,,52.1304213655,11.6200036201,0,0,,229826,224931,216922,10,10,2874545,,Magdeburg,1,0,6.1,1159140679
7,20,3,Populated place,Leipzig,,,0,Leipzig,0,0,,0,0,Germany,DEU,Germany,DEU,Sachsen,DE,,51.3354052929,12.4099812405,0,0,,542529,504971,531934,11,11,2879139,,Leipzig,1,0,6.1,1159140685
7,20,8,Admin-1 capital,Osijek,,,0,Osijek,0,0,,0,0,Croatia,HRV,Croatia,HRV,Osjecko-Baranjska,HR,,45.5503837271,18.6800377998,4,0,Changed feature class.,95077,88140,92326,8,8,3193935,,Osijek,1,0,6.7,1159140689
7,20,7,Admin-1 capital,Ostrava,,,0,Ostrava,0,0,,0,0,Czech Republic,CZE,Czech Republic,CZE,Moravskoslezský,CZ,,49.8303550406,18.2499865302,0,0,,478963,313088,412078,10,10,3068799,,Ostrava,1,5,5.1,1159140693
7,20,8,Populated place,Narva,,,0,Narva,0,0,,0,0,Estonia,EST,Estonia,EST,Ida-Viru,EE,,59.3776275829,28.1602860094,0,0,,66980,64434,61158,8,8,590031,,Narva,1,0,6.1,1159140697
7,20,1,Populated place,Gar,,,0,Gar,0,0,,0,0,China,CHN,China,CHN,Xizang,CN,,32.2003975617,79.9833243397,0,0,,10000,500,0,5,2,-1,,Gar,0,0,6.1,1159140703
7,20,1,Populated place,Turpan,,,0,Turpan,0,0,,0,0,China,CHN,China,CHN,Xinjiang Uygur,CN,,42.9353753856,89.1650378,0,0,,254900,102827,97137,10,9,1529114,,Turpan,1,0,6.1,1159140707
7,20,1,Populated place,Quiemo,,,0,Quiemo,0,0,,0,0,China,CHN,China,CHN,Xinjiang Uygur,CN,,38.1337563263,85.5333214914,0,0,,32494,32494,32341,7,7,-1,,Quiemo,1,0,6.1,1159140711
7,20,1,Populated place,Koktokay,Fuyun,,0,Koktokay,0,0,,0,0,China,CHN,China,CHN,Xinjiang Uygur,CN,,47.0003727408,89.4666214589,0,0,,80000,40000,0,8,7,1529382,,Fuyun,0,0,6.1,1159140715
7,20,1,Populated place,Tanjungpinang,,,0,Tanjungpinang,0,0,,0,0,Indonesia,IDN,Indonesia,IDN,Kepulauan Riau,ID,,0.91682903941,104.471442016,0,0,,226666,125472,226666,10,9,1624863,,Tanjungpinang,1,0,6.7,1159140721
7,20,1,Populated place,Telukbutun,,,0,Telukbutun,0,0,,0,0,Indonesia,IDN,Indonesia,IDN,Kepulauan Riau,ID,,4.21698935843,108.199999958,0,0,,140,140,0,1,1,-1,,Telukbutun,0,0,6.1,1159140725
7,20,1,Populated place,Hancheng,,,0,Hancheng,0,0,,0,0,China,CHN,China,CHN,Shaanxi,CN,,35.4704305207,110.429993041,0,0,,222135,58049,215644,10,8,1808981,,Hancheng,1,0,6.7,1159140729
7,20,1,Populated place,Weinan,,,0,Weinan,0,0,,0,0,China,CHN,China,CHN,Shaanxi,CN,,34.5004380483,109.500075642,0,0,,172321,172321,2118871,9,9,1791636,,Weinan,1,0,6.7,1159140733
7,20,1,Populated place,Shuozhou,,,0,Shuozhou,0,0,,0,0,China,CHN,China,CHN,Shanxi,CN,,39.3003776235,112.420000772,0,0,,570000,246137,230518,11,10,-1,,Shouzhou,1,0,6.1,1159140741
7,20,1,Populated place,Xinzhou,,,0,Xinzhou,0,0,,0,0,China,CHN,China,CHN,Shanxi,CN,,38.4104319448,112.719982462,0,0,,279607,154003,271180,10,9,1788450,,Xinzhou,1,0,6.7,1159140743
7,20,1,Populated place,Jincheng,,,0,Jincheng,0,0,,0,0,China,CHN,China,CHN,Shanxi,CN,,35.5003770132,112.830001586,0,0,,760000,280000,1117825,11,10,1805741,,Jincheng,1,0,6.1,1159140747
7,20,1,Populated place,Jiexiu,,,0,Jiexiu,0,0,,0,0,China,CHN,China,CHN,Shanxi,CN,,37.0400246369,111.899980834,1,0,Changed scale rank.,77178,77178,1272558,8,8,1805833,,Jiexiu,1,0,6.1,1159140751
7,20,1,Populated place,Changzhi,,,0,Changzhi,0,0,,0,0,China,CHN,China,CHN,Shanxi,CN,,36.1838753449,113.105281941,1,0,Changed scale rank.,706000,706000,1382124,11,11,-1,,Changzhi,1,0,6.1,1159140757
7,20,1,Populated place,Guangshui,,,0,Guangshui,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,31.6203812856,114.000007689,0,0,,154771,137000,811147,9,9,1809879,,Guangshui,1,0,6.7,1159140761
7,20,1,Populated place,Jingmen,,,0,Jingmen,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,31.0303914581,112.100020303,0,0,,400000,400000,615611,10,10,1805611,,Jingmen,1,0,6.7,1159140765
7,20,1,Populated place,Zicheng,,,0,Zicheng,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,30.3004360138,111.500005248,0,0,,237042,159383,283079,10,9,1784554,,Zicheng,1,0,6.7,1159140769
7,20,1,Populated place,Shishou,,,0,Shishou,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,29.7003951203,112.400001993,0,0,,231787,122411,459716,10,9,1788268,,Shishou,1,0,6.7,1159140775
7,20,1,Populated place,Xiaogan,,,0,Xiaogan,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,30.920398172,113.900013793,0,0,,160437,160437,2391704,9,9,1790254,,Xiaogan,1,0,6.7,1159140779
7,20,1,Populated place,Puqi,,,0,Puqi,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,29.7204197378,113.880015014,0,0,,205164,132891,616592,10,9,1798473,,Puqi,1,0,6.7,1159140783
7,20,1,Populated place,Yunxian,,,0,Yunxian,0,0,,0,0,China,CHN,China,CHN,Hubei,CN,,32.8081640819,110.813638874,0,0,,133558,133558,119878,9,9,-1,,Yunxian,1,0,6.7,1159140787
7,20,1,Populated place,Jinshi,,,0,Jinshi,0,0,,0,0,China,CHN,China,CHN,Hunan,CN,,29.632104715,111.851715046,0,0,,274000,82906,393866,10,8,1805379,,Jinshi,1,0,6.1,1159140793
7,20,1,Populated place,Chenzhou,,,0,Chenzhou,0,0,,0,0,China,CHN,China,CHN,Hunan,CN,,25.8004264516,113.030092732,0,0,,322997,179038,322997,10,9,1815059,,Chenzhou,1,0,6.7,1159140797
7,20,1,Populated place,Zhijiang,,,0,Zhijiang,0,0,,0,0,China,CHN,China,CHN,Hunan,CN,,27.4409464712,109.678049275,0,0,,113907,113907,113594,9,9,-1,,Zhijiang,1,0,6.7,1159140801
7,20,1,Populated place,Xiangtan,,,0,Xiangtan,0,0,,0,0,China,CHN,China,CHN,Hunan,CN,,27.8504305206,112.900023152,0,0,,2586948,1779960,1421552,12,12,1790492,,Xiangtan,1,0,6.7,1159140809
7,20,1,Populated place,Zigong,,,0,Zigong,0,0,,0,1,China,CHN,China,CHN,Sichuan,CN,,29.4000000193,104.780001993,0,0,,1105000,689961,3479038,12,11,1783745,Zigong,Zigong,1,0,6.7,1159140813
7,20,1,Populated place,Yaan,,,0,Yaan,0,0,,0,0,China,CHN,China,CHN,Sichuan,CN,,29.9804297068,103.0800024,0,0,,340000,340000,1045443,10,10,1787816,,Yaan,1,0,6.7,1159140817
7,20,1,Populated place,Langzhong,,,0,Langzhong,0,0,,0,0,China,CHN,China,CHN,Sichuan,CN,,31.5759395539,105.965562702,0,0,,60542,60542,3058262,8,8,1816924,,Langzhong,1,0,6.1,1159140821
7,20,1,Populated place,Rongzhag,Danba,,0,Rongzhag,0,0,,0,0,China,CHN,China,CHN,Sichuan,CN,,30.9504480174,101.916662556,0,0,,70000,35000,0,8,7,-1,,Danba,0,0,6.7,1159140827
7,20,1,Populated place,Simao,,,0,Simao,0,0,,0,0,China,CHN,China,CHN,Yunnan,CN,,22.7806882924,100.978166869,0,0,,162725,162725,162725,9,9,-1,,Simao,1,0,6.1,1159140831
7,20,1,Populated place,Wenshan,,,0,Wenshan,0,0,,0,0,China,CHN,China,CHN,Yunnan,CN,,23.372357604,104.249698445,0,0,,152388,64404,152230,9,8,1804874,,Wenshan,1,0,6.1,1159140833
7,20,1,Populated place,Zhanyi,,,0,Zhanyi,0,0,,0,0,China,CHN,China,CHN,Yunnan,CN,,25.6004644969,103.816649942,0,0,,652604,652604,635385,11,11,-1,,Zhanyi,1,0,6.1,1159140837
7,20,1,Populated place,Huize,,,0,Huize,0,0,,0,0,China,CHN,China,CHN,Yunnan,CN,,26.3504187205,103.416674356,0,0,,5170,5170,0,5,5,-1,,Huize,1,0,6.7,1159140841
7,20,1,Populated place,Chengde,,,0,Chengde,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,40.9603796581,117.930000365,0,0,,449325,305933,299069,10,10,2038087,,Chengde,1,0,6.1,1159140847
7,20,1,Populated place,Cangzhou,,,0,Cangzhou,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,38.3203857616,116.870013386,0,0,,527681,527681,2618303,11,11,1816080,,Cangzhou,1,0,6.1,1159140851
7,20,1,Populated place,Baoding,,,0,Baoding,0,0,,0,1,China,CHN,China,CHN,Hebei,CN,,38.8704297069,115.48002071,0,0,,1107000,995652,4801264,12,11,1816971,Baoding,Baoding,1,0,6.7,1159140855
7,20,1,Populated place,Huanghua,,,0,Huanghua,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,38.3704343862,117.330036986,0,0,,120000,88486,722181,9,8,1807469,,Hunanghua,1,0,6.7,1159140859
7,20,1,Populated place,Dingzhou,,,0,Dingzhou,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,38.5004264517,114.999998331,0,0,,152934,152934,3844493,9,9,1812728,,Dingzhou,1,0,6.7,1159140865
7,20,1,Populated place,Nangong,,,0,Nangong,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,37.3703920685,115.370001586,0,0,,82386,82386,1390361,8,8,1800065,,Nangong,1,0,6.7,1159140871
7,20,1,Populated place,Linqing,,,0,Linqing,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,36.8503979686,115.680008503,0,0,,110046,110046,2905852,9,9,1803367,,Linqing,1,1,6.7,1159140875
7,20,1,Populated place,Xiangtai,,,0,Xiangtai,0,0,,0,0,China,CHN,China,CHN,Hebei,CN,,37.0499723501,114.500028848,1,0,Changed scale rank.,611739,611739,3017983,11,11,1788927,,Xiangtai,1,0,6.7,1159140881
7,20,1,Populated place,Puyang,,,0,Puyang,0,0,,0,0,China,CHN,China,CHN,Henan,CN,,35.7003906444,114.979999551,0,0,,666322,666322,5251121,11,11,1798422,,Puyang,1,0,6.7,1159140885
7,20,1,Populated place,Hebi,,,0,Hebi,0,0,,0,0,China,CHN,China,CHN,Henan,CN,,35.9503753856,114.220045938,0,0,,244662,244662,1489790,10,10,1808770,,Hebi,1,0,6.7,1159140889
7,20,1,Populated place,Xuchang,,,0,Xuchang,0,0,,0,0,China,CHN,China,CHN,Henan,CN,,34.0203898306,113.820018676,0,0,,449258,449258,4291598,10,10,1788046,,Xuchang,1,0,6.7,1159140893
7,20,1,Populated place,Zhoukou,,,0,Zhoukou,0,0,,0,0,China,CHN,China,CHN,Henan,CN,,33.6304136343,114.630046752,0,0,,377061,377061,7100624,10,10,1784130,,Zhoukou,1,0,6.7,1159140899
7,20,1,Populated place,Dengzhou,,,0,Dengzhou,0,0,,0,0,China,CHN,China,CHN,Henan,CN,,32.6803682648,112.080021524,0,0,,59338,59338,2835938,8,8,1812990,,Dengzhou,1,0,6.7,1159140903
7,20,1,Populated place,Tieling,,,0,Tieling,0,0,,0,0,China,CHN,China,CHN,Liaoning,CN,,42.3003753856,123.819976765,0,0,,340000,333907,447511,10,10,2034439,,Tieling,1,0,6.7,1159140907
7,20,1,Populated place,Chaoyang,,,0,Chaoyang,0,0,,0,0,China,CHN,China,CHN,Liaoning,CN,,41.550421162,120.419977579,0,0,,470296,410005,0,10,10,2038120,,Chaoyang,1,0,6.7,1159140911
7,20,1,Populated place,Huanren,,,0,Huanren,0,0,,0,0,China,CHN,China,CHN,Liaoning,CN,,41.2563305858,125.345981811,0,0,,116621,66147,116462,9,8,2036713,,Huanren,1,0,6.7,1159140917
7,20,1,Populated place,Zhuanghe,,,0,Zhuanghe,0,0,,0,0,China,CHN,China,CHN,Liaoning,CN,,39.6822922964,122.961889607,0,0,,261510,80384,233999,10,8,1784055,,Zhuanghe,1,0,6.7,1159140921
7,20,1,Populated place,Yishui,,,0,Yishui,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,35.7904368276,118.619984089,0,0,,94115,94115,1901058,8,8,1786455,,Yishui,1,0,6.7,1159140925
7,20,1,Populated place,Shanxian,,,0,Shanxian,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,34.7904203481,116.079984089,0,0,,74459,74459,4238202,8,8,1795919,,Shanxian,1,0,6.7,1159140929
7,20,1,Populated place,Pingyi,,,0,Pingyi,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,35.5104280793,117.620045124,0,0,,78254,78254,1539960,8,8,1798634,,Pingyi,1,0,6.7,1159140935
7,20,1,Populated place,Pingdu,,,0,Pingdu,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,36.7903757925,119.940006876,0,0,,91077,91077,385757,8,8,1798821,,Pingdu,1,0,6.7,1159140939
7,20,1,Populated place,Laiwu,,,0,Laiwu,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,36.2004118032,117.660042683,0,0,,124108,124108,2293397,9,9,1804591,,Laiwu,1,0,6.7,1159140943
7,20,1,Populated place,Buizhou,,,0,Buizhou,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,37.3703920685,118.02002071,0,0,,115893,115893,2460064,9,9,1816336,,Buizhou,1,0,6.7,1159140947
7,20,1,Populated place,Liaocheng,,,0,Liaocheng,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,36.4304236034,115.970016641,0,0,,226930,226930,4419310,10,10,1803834,,Liaocheng,1,0,6.7,1159140953
7,20,1,Populated place,Rizhao,,,0,Rizhao,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,35.4303812856,119.450010945,0,0,,865000,246387,1071952,11,10,1797132,,Rizhao,1,0,6.1,1159140957
7,20,1,Populated place,Dezhou,,,0,Dezhou,0,0,,0,0,China,CHN,China,CHN,Shandong,CN,,37.4504130239,116.300022338,0,0,,379555,379555,2374059,10,10,1812955,,Dezhou,1,0,6.7,1159140961
7,20,1,Populated place,Linchuan,,,0,Linchuan,0,0,,0,0,China,CHN,China,CHN,Jiangxi,CN,,27.9703456818,116.360018676,0,0,,241104,241104,282920,10,10,-1,,Linchuan,1,0,6.7,1159140965
7,20,1,Populated place,Fengcheng,,,0,Fengcheng,0,0,,0,0,China,CHN,China,CHN,Jiangxi,CN,,28.2004091583,115.770028848,0,0,,61469,61469,1237075,8,8,1806248,,Fengcheng,1,0,6.7,1159140973
7,20,1,Populated place,Jian,,,0,Jian,0,0,,0,0,China,CHN,China,CHN,Jiangxi,CN,,27.1304227895,114.999998331,0,0,,520248,460194,516188,11,10,1806445,,Jian,1,0,6.7,1159140977
7,20,1,Populated place,Shangrao,,,0,Shangrao,0,0,,0,0,China,CHN,China,CHN,Jiangxi,CN,,28.4703926788,117.969997924,0,0,,1144577,700266,1107384,12,11,1787858,,Shangrao,1,0,6.1,1159140981
7,20,1,Populated place,Jingdezhen,,,0,Jingdezhen,0,0,,0,0,China,CHN,China,CHN,Jiangxi,CN,,29.2704213654,117.180020303,0,0,,457298,310565,456836,10,10,1805680,,Jingdezhen,1,0,6.1,1159140985
7,20,1,Populated place,Taizhou,,,0,Taizhou,0,0,,0,0,China,CHN,China,CHN,Jiangsu,CN,,32.4904056997,119.900009317,0,0,,612356,612356,7606324,11,11,1793505,,Taizhou,1,0,6.7,1159140991
7,20,1,Populated place,Shuyang,,,0,Shuyang,0,0,,0,0,China,CHN,China,CHN,Jiangsu,CN,,34.1298663524,118.77335974,0,0,,1770000,1770000,2905839,12,12,-1,,Shuyang,1,0,6.7,1159140995
7,20,1,Populated place,Lianyungang,,,0,Lianyungang,0,0,,0,0,China,CHN,China,CHN,Jiangsu,CN,,34.6004319448,119.170028035,0,0,,715600,715600,4728474,11,11,-1,,Lianyungang,1,0,6.1,1159140999
7,20,1,Populated place,Lishui,,,0,Lishui,0,0,,0,0,China,CHN,China,CHN,Zhejiang,CN,,28.4504197378,119.900009317,0,0,,172777,98946,170820,9,8,1803245,,Lishui,1,0,6.7,1159141003
7,20,1,Populated place,Jiaojing,,,0,Jiaojing,0,0,,0,0,China,CHN,China,CHN,Zhejiang,CN,,28.6804056997,121.449992227,0,0,,471500,470804,1419168,10,10,1809061,,Jiaojing,1,0,6.1,1159141009
7,20,1,Populated place,Quzhou,,,0,Quzhou,0,0,,0,0,China,CHN,China,CHN,Zhejiang,CN,,28.9704396759,118.869994669,0,0,,370000,82216,923935,10,8,1797264,,Quzhou,1,0,6.7,1159141013
7,20,2,Populated place,Kure,,,0,Kure,0,0,,0,0,Japan,JPN,Japan,JPN,Hiroshima,JP,,34.2509700714,132.565592813,0,0,,196991,196624,203688,9,9,1858296,,Kure,1,0,6.7,1159141017
7,20,2,Populated place,Matsue,,,0,Matsue,0,0,,0,0,Japan,JPN,Japan,JPN,Shimane,JP,,35.4669940379,133.066647501,0,0,,156811,144243,143755,9,9,1857550,,Matsue,1,0,6.1,1159141025
7,20,2,Populated place,Tottori,,,0,Tottori,0,0,,0,0,Japan,JPN,Japan,JPN,Tottori,JP,,35.5003770132,134.233294636,0,0,,154098,131173,130874,9,9,1849892,,Tottori,1,0,6.7,1159141027
7,20,2,Populated place,Sasebo,,,0,Sasebo,0,0,,0,0,Japan,JPN,Japan,JPN,Nagasaki,JP,,33.1631294953,129.71770463,1,1,Name changed.,237444,211251,210946,10,10,1852899,,Saseba,1,0,6.7,1159141033
7,20,1,Populated place,Fuyu,,,0,Fuyu,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,45.1803804719,124.820019083,0,0,,356905,138704,345980,10,9,2037335,,Fuyu,1,0,6.1,1159141037
7,20,1,Populated place,Dunhua,,,0,Dunhua,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,43.3504921662,128.220018269,0,0,,191870,148844,188110,9,9,2037534,,Dunhua,1,0,6.7,1159141043
7,20,1,Populated place,Nongan,,,0,Nongan,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,44.43040041,125.170075235,0,0,,141482,141482,132924,9,9,-1,,Nongan,1,0,6.7,1159141047
7,20,1,Populated place,Taonan,,,0,Taonan,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,45.330422993,122.780040242,0,0,,116611,112819,116315,9,9,2034497,,Taonan,1,0,6.7,1159141051
7,20,1,Populated place,Liuhe,,,0,Liuhe,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,42.2788521516,125.717328653,0,0,,68938,66975,67110,8,8,2036033,,Liuhe,1,0,6.7,1159141055
7,20,1,Populated place,Huinan,,,0,Huinan,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,42.622939676,126.261429809,0,0,,66315,20208,19919,8,7,2036685,,Huinan,1,0,6.7,1159141061
7,20,1,Populated place,Panshi,,,0,Panshi,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,42.9426359243,126.056119343,0,0,,86216,80200,81154,8,8,2035511,,Panshi,1,0,6.7,1159141065
7,20,1,Populated place,Jiaohe,,,0,Jiaohe,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,43.7162837922,127.345963093,0,0,,123018,57822,55911,9,8,2036536,,Jiaohe,1,0,6.7,1159141069
7,20,1,Populated place,Linjiang,,,0,Linjiang,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,41.8363468618,126.935962279,0,0,,84315,69149,81554,8,8,2036069,,Linjiang,1,0,6.1,1159141073
7,20,1,Populated place,Wangqing,,,0,Wangqing,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,43.3247831411,129.734344441,0,0,,88732,70918,70637,8,8,2034221,,Wangqing,1,0,6.7,1159141079
7,20,1,Populated place,Helong,,,0,Helong,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,42.5347538443,129.004363158,0,0,,85756,80309,73685,8,8,2036933,,Helong,1,0,6.7,1159141083
7,20,1,Populated place,Shulan,,,0,Shulan,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,44.4091097199,126.948726358,0,0,,78764,77420,71739,8,8,2034761,,Shulan,1,0,6.7,1159141087
7,20,1,Populated place,Jiutai,,,0,Jiutai,0,0,,0,0,China,CHN,China,CHN,Jilin,CN,,44.1447330923,125.844349324,0,0,,205399,175115,198955,10,9,2036401,,Jiutai,1,0,6.7,1159141091
7,20,2,Admin-1 capital,Kitakyūshū,,,0,Kitakyushu,0,0,,0,0,Japan,JPN,Japan,JPN,Fukuoka,JP,,33.8703989858,130.820014607,4,0,Changed feature class.,997536,983037,1312577,11,11,1859307,,Kitakyushu,1,0,6.7,1159141097
7,20,2,Populated place,Kumamoto,,,0,Kumamoto,0,0,,0,0,Japan,JPN,Japan,JPN,Kumamoto,JP,,32.8009293813,130.700642048,0,0,,718232,680423,697024,11,11,1858421,,Kumamoto,1,0,6.1,1159141101
7,20,2,Admin-1 capital,Ōita,,,0,Oita,0,0,,0,0,Japan,JPN,Japan,JPN,Oita,JP,,33.2432279653,131.597899942,4,0,Changed feature class.,448907,375294,374830,10,10,1854487,,Oita,1,0,6.1,1159141105
7,20,1,Populated place,Alxa Zuoqi,,,0,Alxa Zuoqi,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,38.839010436,105.668629923,0,0,,56387,56387,56234,8,8,-1,,Alxa Zuoqi,1,0,6.7,1159141109
7,20,1,Populated place,Linxi,,,0,Linxi,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,43.5170711457,118.033301553,0,0,,679,679,0,2,2,-1,,Linxi,1,0,6.1,1159141115
7,20,1,Populated place,Kailu,,,0,Kailu,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,43.5837337434,121.199981648,0,0,,2809,2809,0,4,4,-1,,Kailu,1,0,6.7,1159141117
7,20,1,Populated place,Bairin Zuoqi,Lindong,,0,Bairin Zuoqi,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,43.9837093293,119.183360554,0,0,,50000,47080,0,7,7,-1,,Bairin Zuoqi,0,0,6.1,1159141123
7,20,1,Populated place,Yitulihe,,,0,Yitulihe,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,50.6516227408,121.516654825,0,0,,19645,19645,0,6,6,-1,,Yitulihe,1,0,6.1,1159141127
7,20,1,Populated place,Yakeshi,,,0,Yakeshi,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,49.2804144481,120.730036173,0,0,,116284,97810,97563,9,8,2033536,,Yakeshi,1,0,6.7,1159141133
7,20,1,Populated place,Bugt,,,0,Bugt,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,48.7838039338,121.933373575,0,0,,17457,17457,0,6,6,-1,,Bugt,1,0,6.1,1159141137
7,20,1,Populated place,Wuyuan,,,0,Wuyuan,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,41.0896224152,108.272191934,0,0,,30057,30057,30057,7,7,-1,,Wuyuan,1,0,6.1,1159141141
7,20,1,Populated place,Bayan Obo,,,0,Bayan Obo,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,41.7676430451,109.971106322,0,0,,27476,27476,27476,7,7,-1,,Bayan Obo,1,0,6.7,1159141151
7,20,1,Populated place,Fengzhen,,,0,Fengzhen,0,0,,0,0,China,CHN,China,CHN,Nei Mongol,CN,,40.4546999299,113.144349324,0,0,,99174,72444,96939,8,8,2037391,,Fengzhen,1,2,6.7,1159141157
7,20,1,Populated place,Suihua,,,0,Suihua,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,46.630421162,126.9799906,0,0,,252245,249561,234644,10,10,2034655,,Suihua,1,0,6.7,1159141161
7,20,1,Populated place,Shuangyashan,,,0,Shuangyashan,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,46.6704187206,131.350008096,0,0,,500000,500000,0,10,10,-1,,Shuangyashan,0,0,6.7,1159141165
7,20,1,Populated place,Shangzhi,,,0,Shangzhi,0,0,,0,0,China,CHN,China,CHN,Heilongjiang,CN,,45.2204297069,127.97000769,0,0,,96980,82419,92861,8,8,2035002,,Shangzhi,1,0,6.1,1159141171
